country,iso3,year,prevalence_of_undernourishment_percent_3yr_avg,prevalence_of_severe_food_insecurity_percent_3yr_avg
Lesotho,LSO,2018,,27.0
Lesotho,LSO,2019,,26.8
Lesotho,LSO,2020,,26.4
Lesotho,LSO,2021,,25.8
Lesotho,LSO,2022,,25.3
Lesotho,LSO,2023,,24.7
